name,bn,lr,aggr,ckpt,conv,loss,seed,task,model,es_eps,layers,dropout,pooling,shuffle,species,workers,patience,property,use_case,val_fold,ext_probs,optimizer,pool_from,scheduler,test_fold,batch_size,dataloader,early_stop,hidden_dim,max_epochs,undirected,dirgnn_conv,dirgnn_alpha,test_species,warmup_steps,weight_decay,num_neighbors,train_species,uniform_bound,embeddings_len,weighted_sampler,neg_sampling_ratio,weight_initializer,disjoint_train_ratio,gin_layers,gin_hidden_dim,learn_eps,_runtime,_step,_timestamp,_wandb,epoch,graph_0,test_acc,test_auroc,test_f1,test_loss,test_mcc,test_precision,test_recall,test_spec,train_acc,train_auroc,train_f1,train_loss,train_mcc,train_precision,train_recall,train_spec,trainer/global_step,val_acc,val_auroc,val_f1,val_loss,val_mcc,val_precision,val_recall,val_spec
TrainGCN_88177_00000,False,0.0005,add,True,GINConv,bce,42,graph_classification,gcn,0.0001,4,0.5,add,True,,4,100,sensitivity,UC1,0,[1],adam,all,,3,512,normal,True,256,5000,True,GraphConv,0.5,,0,0.01,5,,,onehot,,1,kaiming_uniform,0.3,1.0,256.0,False,1146.711957579,2656.0,1742503939.8906257,{'runtime': 1146},332.0,"{'_type': 'graph-file', 'path': 'media/graph/graph_0_summary_d13e1fe62c262f0ba664.graph.json', 'sha256': 'd13e1fe62c262f0ba6647e3a2bd450e91e0dad5bb40cbfaceafd5999162ef312', 'size': 1821}",0.9043887257575988,0.9491267204284668,0.754530131816864,0.2748580276966095,0.7014518976211548,0.8340451121330261,0.6964161992073059,0.9597561359405518,0.9206680655479432,0.9773997068405152,0.834782600402832,0.1688610166311264,0.784619927406311,0.8807339668273926,0.7933884263038635,0.9636871218681335,6972.0,0.8977611660957336,0.9427904486656188,0.7141311168670654,0.26328715682029724,0.6595652103424072,0.8147629499435425,0.6425647139549255,0.9613385796546936
TrainGCN_4b3d0_00000,False,0.0005,add,True,GINConv,bce,42,graph_classification,gcn,0.0001,4,0.5,add,True,,4,100,sensitivity,UC2,0,[1],adam,all,,0,4096,normal,True,256,5000,True,GraphConv,0.5,,0,0.0001,5,,,0,,1,kaiming_uniform,0.3,3.0,256.0,False,719.439609863,772.0,1742504699.131799,{'runtime': 719},386.0,"{'_type': 'graph-file', 'path': 'media/graph/graph_0_summary_91a8f460c76655d8d871.graph.json', 'sha256': '91a8f460c76655d8d871721b55fdbb3b294f694f002831be6aa3d9d8cf294359', 'size': 3433}",0.7582795023918152,0.7260395288467407,0.32942086458206177,0.5675914287567139,0.20822282135486603,0.4573497772216797,0.259539932012558,0.9072384238243104,0.8370829820632935,0.8826353549957275,0.6022727489471436,0.3487330973148346,0.5160596370697021,0.7293577790260315,0.5129032135009766,0.9397343993186952,1158.0,0.7980769276618958,0.7890422940254211,0.42105263471603394,0.44182831048965454,0.3095199763774872,0.5070422291755676,0.36000001430511475,0.91032212972641
TrainGCN_0ea3c_00000,False,0.0005,add,True,GINConv,bce,42,graph_classification,gcn,0.0001,4,0.5,add,True,,4,100,sensitivity,UC2,0,[1],adam,last,,1,4096,normal,True,256,5000,True,GraphConv,0.5,,0,0.001,5,,,0,,1,kaiming_uniform,0.3,3.0,256.0,False,520.459573127,564.0,1742505257.511443,{'runtime': 520},282.0,"{'_type': 'graph-file', 'path': 'media/graph/graph_0_summary_409178b9bcb48fd9ffe6.graph.json', 'sha256': '409178b9bcb48fd9ffe671b2f0289ec87b807d94a3bca180841be47e761ae3fc', 'size': 3430}",0.7933096885681152,0.7501272559165955,0.25839972496032715,0.4708995223045349,0.28756701946258545,0.7895038723945618,0.15566687285900116,0.9871055483818054,0.8319006562232971,0.7931845188140869,0.3178294599056244,0.38337358832359314,0.30492377281188965,0.6612903475761414,0.2091836780309677,0.9753231406211852,846.0,0.7838035225868225,0.7530761361122131,0.1081203669309616,0.4670027196407318,0.14162498712539673,0.6112486720085144,0.05930527299642563,0.9893798232078552
TrainGCN_5c808_00000,False,0.0005,add,True,GINConv,bce,42,graph_classification,gcn,0.0001,4,0.5,add,True,,4,100,sensitivity,UC2,0,[1],adam,last,,2,4096,normal,True,256,5000,True,GraphConv,0.5,,0,0.0001,5,,,0,,1,kaiming_uniform,0.3,3.0,256.0,False,531.837436913,566.0,1742505828.9361465,{'runtime': 531},283.0,"{'_type': 'graph-file', 'path': 'media/graph/graph_0_summary_bbf63a91fded6e8363bc.graph.json', 'sha256': 'bbf63a91fded6e8363bc86119b59914e0c838626647a6e13d5976fe8650804fc', 'size': 3430}",0.7807337045669556,0.7583041191101074,0.3800475001335144,0.49317505955696106,0.27029553055763245,0.5106382966041565,0.3026481568813324,0.917206645011902,0.8138041496276855,0.8546350002288818,0.4844444394111634,0.380169540643692,0.4073827564716339,0.6812499761581421,0.3758620619773865,0.9466527104377748,849.0,0.7598846554756165,0.7546115517616272,0.3827521502971649,0.5071048140525818,0.2623692452907562,0.5288491249084473,0.3001522719860077,0.91106778383255
TrainGCN_b0b1b_00000,False,0.0005,add,True,GINConv,bce,42,graph_classification,gcn,0.0001,4,0.5,add,True,,4,100,sensitivity,UC2,0,[1],adam,last,,3,4096,normal,True,256,5000,True,GraphConv,0.5,,0,0.0001,5,,,0,,1,kaiming_uniform,0.3,3.0,256.0,False,479.037921155,508.0,1742506346.8273802,{'runtime': 479},254.0,"{'_type': 'graph-file', 'path': 'media/graph/graph_0_summary_a29beb46d93a63dba090.graph.json', 'sha256': 'a29beb46d93a63dba09080a90023a37f0df122cd1a89f146e9005b5fa890796a', 'size': 3430}",0.7675006985664368,0.7322101593017578,0.34933122992515564,0.49941152334213257,0.21978603303432465,0.4310680031776428,0.2936508059501648,0.895394504070282,0.8280394077301025,0.8711056709289551,0.5275827646255493,0.35402897000312805,0.4532963037490845,0.7108108401298523,0.419457733631134,0.949337124824524,762.0,0.7799822092056274,0.7903985381126404,0.4383975863456726,0.4654824733734131,0.32818689942359924,0.5858585834503174,0.3502415716648102,0.9195762872695924
TrainGCN_e7ef0_00000,False,0.0005,add,True,GINConv,bce,42,graph_classification,gcn,0.0001,4,0.5,add,True,,4,100,sensitivity,UC2,0,[1],adam,all,,0,4096,normal,True,256,5000,True,GraphConv,0.5,,0,0.001,5,,,128,,1,kaiming_uniform,0.3,2.0,256.0,False,416.092164905,436.0,1742506805.9501855,{'runtime': 416},218.0,"{'_type': 'graph-file', 'path': 'media/graph/graph_0_summary_4693f4f6d3995cc61f5f.graph.json', 'sha256': '4693f4f6d3995cc61f5f7b9a6605ba0d290b2fbd6e78cb5125de822e5f59860f', 'size': 2631}",0.8235056400299072,0.8226495385169983,0.551077127456665,0.5210301280021667,0.4497178792953491,0.6453085541725159,0.4825719892978668,0.920744001865387,0.8968192338943481,0.9618927836418152,0.7871999740600586,0.2257504761219025,0.7246755957603455,0.7235293984413147,0.8631578683853149,0.9063745141029358,654.0,0.8674242496490479,0.8875036835670471,0.6566037535667419,0.3704659640789032,0.5762019753456116,0.6959999799728394,0.6214284896850586,0.930453896522522
TrainGCN_f8fca_00000,False,0.0001,add,True,GINConv,bce,42,graph_classification,gcn,0.0001,4,0.5,add,True,,4,100,sensitivity,UC2,0,[1],adam,last,,1,4096,normal,True,256,5000,True,GraphConv,0.5,,0,0.001,5,,,128,,1,kaiming_uniform,0.3,3.0,256.0,False,392.666430456,350.0,1742507241.3995144,{'runtime': 392},175.0,"{'_type': 'graph-file', 'path': 'media/graph/graph_0_summary_12ec0db2369733506ca6.graph.json', 'sha256': '12ec0db2369733506ca618ae5114c41d4083610eb92428185142dfa1b2c29b70', 'size': 3436}",0.8178998827934265,0.8363389372825623,0.5381893515586853,0.4021390378475189,0.4413596391677856,0.6566570401191711,0.4578771293163299,0.9280770421028136,0.8615090847015381,0.902739644050598,0.6384040117263794,0.3138040006160736,0.5635818839073181,0.7441860437393188,0.5589519739151001,0.9462102651596068,525.0,0.8134727478027344,0.8045323491096497,0.5035276412963867,0.45532211661338806,0.40431949496269226,0.6085602641105652,0.42941412329673767,0.922222912311554
TrainGCN_00321_00000,False,0.0001,add,True,GINConv,bce,42,graph_classification,gcn,0.0001,4,0.5,add,True,,4,100,sensitivity,UC2,0,[1],adam,last,,2,4096,normal,True,256,5000,True,GraphConv,0.5,,0,0.0001,5,,,128,,1,kaiming_uniform,0.3,3.0,256.0,False,639.18845972,536.0,1742507930.0774095,{'runtime': 639},268.0,"{'_type': 'graph-file', 'path': 'media/graph/graph_0_summary_382a9dc6d0b6dedc327b.graph.json', 'sha256': '382a9dc6d0b6dedc327b444b45b6db95e7e62fa270d7b5d2e6e51bd175691aa1', 'size': 3436}",0.8431811928749084,0.8626682758331299,0.565891444683075,0.38989806175231934,0.4956458508968353,0.7344063520431519,0.4602774381637573,0.9524837732315063,0.8764045238494873,0.9249508380889891,0.6547085046768188,0.28665071725845337,0.6088421940803528,0.8538011908531189,0.5309090614318848,0.9742533564567566,804.0,0.8088961839675903,0.8277297019958496,0.5069446563720703,0.47527167201042175,0.429679661989212,0.7107309699058533,0.3994819223880768,0.946987509727478
TrainGCN_9bd12_00000,False,0.0005,add,True,GINConv,bce,42,graph_classification,gcn,0.0001,4,0.5,add,True,,4,100,sensitivity,UC2,0,[1],adam,all,,3,4096,normal,True,256,5000,True,GraphConv,0.5,,0,0.0001,5,,,128,,1,kaiming_uniform,0.3,3.0,256.0,False,467.54231389,380.0,1742508449.2318397,{'runtime': 467},190.0,"{'_type': 'graph-file', 'path': 'media/graph/graph_0_summary_0ea37f3074362586e6a0.graph.json', 'sha256': '0ea37f3074362586e6a0834f352b65c1d97c31d663c9764ac272bc4efe5d3380', 'size': 3439}",0.8029237985610962,0.8154559135437012,0.5474499464035034,0.7928436994552612,0.4217725694179535,0.5346784591674805,0.5608465671539307,0.8682613372802734,0.922964572906494,0.9705833196640016,0.8033550977706909,0.1788116842508316,0.7626470327377319,0.8979166746139526,0.7268128395080566,0.9771668314933776,570.0,0.839798629283905,0.8694676160812378,0.6551944017410278,0.5352532267570496,0.5527133941650391,0.6936572194099426,0.6207729578018188,0.910945475101471
TrainGCN_e4f0a_00000,False,0.001,add,True,GINConv,bce,42,graph_classification,gcn,0.0001,5,0.5,add,True,,4,100,sensitivity,UC2,0,[1],adam,all,,0,128,normal,True,256,5000,True,GraphConv,0.5,,0,0.01,5,,,onehot,,1,kaiming_uniform,0.3,3.0,512.0,False,1428.056365653,3900.0,1742509961.8086576,{'runtime': 1428},150.0,"{'_type': 'graph-file', 'path': 'media/graph/graph_0_summary_d39eb0db774365dcd5d4.graph.json', 'sha256': 'd39eb0db774365dcd5d4ac64c3e9409cf371bd654b5569ca960e1af9aa8f66ea', 'size': 4242}",0.8214862942695618,0.7424754500389099,0.4017263352870941,0.4708460569381714,0.38962727785110474,0.554252028465271,0.38054507970809937,0.9025205373764038,0.8888888955116272,1.0,0.8888888955116272,0.21273721754550937,0.800000011920929,0.800000011920929,1.0,0.800000011920929,11250.0,0.8659673929214478,0.8140754699707031,0.4775378108024597,0.32305607199668884,0.4937976002693176,0.5113062262535095,0.4856684505939483,0.911450207233429
TrainGCN_5f354_00000,False,0.001,add,True,GINConv,bce,42,graph_classification,gcn,0.0001,5,0.5,add,True,,4,100,sensitivity,UC2,0,[1],adam,all,,1,128,normal,True,512,5000,True,GraphConv,0.5,,0,0.01,5,,,onehot,,1,kaiming_uniform,0.3,3.0,512.0,False,1243.269966967,2837.0,1742511270.5618668,{'runtime': 1243},112.0,"{'_type': 'graph-file', 'path': 'media/graph/graph_0_summary_e2e930efd4a9817fdedd.graph.json', 'sha256': 'e2e930efd4a9817fdeddc8b7179b61909f85523da8e8be27ee6422dbff8c9c7b', 'size': 4242}",0.8216659426689148,0.7697780132293701,0.430223286151886,0.4318176507949829,0.3833414316177368,0.5914745926856995,0.425941526889801,0.8978583812713623,0.8984375,0.931426465511322,0.6976743936538696,0.26084816455841064,0.6731182336807251,0.9375,0.5555555820465088,0.9900990128517152,8176.0,0.8472762703895569,0.7707515954971313,0.4467130899429322,0.4295363426208496,0.46243542432785034,0.5935086607933044,0.43327635526657104,0.9244862198829652
TrainGCN_6e542_00000,False,0.0005,add,True,GINConv,bce,42,graph_classification,gcn,0.0001,4,0.5,add,True,,4,100,sensitivity,UC2,0,[1],adam,all,,2,512,normal,True,256,5000,True,GraphConv,0.5,,0,0.01,5,,,onehot,,1,kaiming_uniform,0.3,1.0,256.0,False,454.226852432,865.0,1742511795.4994164,{'runtime': 454},118.0,"{'_type': 'graph-file', 'path': 'media/graph/graph_0_summary_84075a2aac78004657f8.graph.json', 'sha256': '84075a2aac78004657f8a9dc0d7965c71ff0eb10b18e073f8c2bd52eb48bb2a8', 'size': 1821}",0.8457014560699463,0.8412016034126282,0.5981952548027039,0.5744910836219788,0.522141695022583,0.7440201640129089,0.5180883407592773,0.938762068748474,0.90234375,0.96453857421875,0.75,0.18665337562561035,0.689563512802124,0.7653061151504517,0.7352941036224365,0.9439024329185486,2242.0,0.8196046352386475,0.8136550188064575,0.5124653577804565,0.6513610482215881,0.4268031716346741,0.6536752581596375,0.4529580771923065,0.9290649890899658
TrainGCN_a4c97_00000,False,0.0005,add,True,GINConv,bce,42,graph_classification,gcn,0.0001,4,0.5,add,True,,4,100,sensitivity,UC2,0,[1],adam,all,,3,512,normal,True,256,5000,True,GraphConv,0.5,,0,0.01,5,,,onehot,,1,kaiming_uniform,0.3,1.0,256.0,False,629.742854357,1308.0,1742512491.8433907,{'runtime': 629},157.0,"{'_type': 'graph-file', 'path': 'media/graph/graph_0_summary_958d3fd52fc238c91fef.graph.json', 'sha256': '958d3fd52fc238c91fef34f204038326257e6a997cce18b320ed1c5dc37ed495', 'size': 1821}",0.8290694355964661,0.8178543448448181,0.503269374370575,0.7332904934883118,0.4118698537349701,0.5935136079788208,0.4560275971889496,0.9188085794448853,0.9296875,0.9805753231048584,0.8512396812438965,0.15241149067878723,0.8052038550376892,0.8512396812438965,0.8512396812438965,0.9539641737937928,3454.0,0.8412792682647705,0.8443544507026672,0.6060447096824646,0.6230400204658508,0.5107787251472473,0.6914878487586975,0.5551155805587769,0.9098451137542723
TrainGCN_3864b_00000,False,0.0005,add,True,GINConv,bce,42,graph_classification,gcn,0.0001,4,0.5,add,True,,4,100,sensitivity,UC3,0,[1],adam,all,,0,4096,normal,True,256,5000,True,GraphConv,0.5,,0,0.0001,5,,,0,,1,kaiming_uniform,0.3,1.0,256.0,False,852.218674003,886.0,1742513391.546249,{'runtime': 852},443.0,"{'_type': 'graph-file', 'path': 'media/graph/graph_0_summary_99b0ef7ab66234bb3e49.graph.json', 'sha256': '99b0ef7ab66234bb3e4987582524cd95cf1672f34656bdc2130a34028f62e574', 'size': 1817}",0.740180492401123,0.5813674330711365,0.10593607276678084,0.5687607526779175,0.056530244648456573,0.36477985978126526,0.061965811997652054,0.9643361568450928,0.7798545956611633,0.7166637778282166,0.13469387590885162,0.4714364409446716,0.12111350893974304,0.47826087474823,0.07838480174541473,0.976079761981964,1329.0,0.703360915184021,0.6848217248916626,0.06451612710952759,0.5170667767524719,-0.05069645494222641,0.16935484111309052,0.039848197251558304,0.9325032830238342
TrainGCN_515e7_00000,False,0.0005,add,True,GINConv,bce,42,graph_classification,gcn,0.0001,4,0.5,add,True,,4,100,sensitivity,UC3,0,[1],adam,all,,1,4096,normal,True,256,5000,True,GraphConv,0.5,,0,0.0001,5,,,0,,1,kaiming_uniform,0.3,1.0,256.0,False,427.155747026,434.0,1742513866.147229,{'runtime': 427},217.0,"{'_type': 'graph-file', 'path': 'media/graph/graph_0_summary_2e854e5ab4799d0e33e3.graph.json', 'sha256': '2e854e5ab4799d0e33e3d83258cbff62b7c32d3a1f5e8cf28822a81f945830f9', 'size': 1817}",0.6892235279083252,0.5695449113845825,0.13072453439235687,0.6638585925102234,-0.03116731159389019,0.2658899426460266,0.09969792515039444,0.8312427401542664,0.781577467918396,0.7185413837432861,0.15744680166244507,0.4731541275978088,0.14669987559318542,0.5211267471313477,0.09273182600736618,0.9759547114372252,651.0,0.7129471898078918,0.6321991682052612,0.12010443955659866,0.5845946073532104,0.107261523604393,0.5411764979362488,0.06754772365093231,0.976604700088501
TrainGCN_6e5de_00000,False,0.0001,add,True,GINConv,bce,42,graph_classification,gcn,0.0001,4,0.5,add,True,,4,100,sensitivity,UC3,0,[1],adam,last,,2,4096,normal,True,256,5000,True,GraphConv,0.5,,0,0.001,5,,,0,,1,kaiming_uniform,0.3,3.0,256.0,False,493.00677324,422.0,1742514412.135468,{'runtime': 493},211.0,"{'_type': 'graph-file', 'path': 'media/graph/graph_0_summary_430117f91a1337373736.graph.json', 'sha256': '430117f91a1337373736ffa943b471767f2b0b9cd139b54f0f506d19878d1c4d', 'size': 3430}",0.6741676926612854,0.5713087320327759,0.0,0.6682993173599243,0.013048967346549034,0.0,0.0,1.0,0.8193076252937317,0.7631933689117432,0.13709677755832672,0.4091780185699463,0.21089845895767212,0.8095238208770752,0.07488986849784851,0.9958217144012452,633.0,0.7680806517601013,0.7564767599105835,0.1652065068483353,0.4967228174209595,0.10044515877962112,0.3815028667449951,0.10543131083250046,0.9524444341659546
TrainGCN_b33a2_00000,False,0.0005,add,True,GINConv,bce,42,graph_classification,gcn,0.0001,4,0.5,add,True,,4,100,sensitivity,UC3,0,[1],adam,all,,3,4096,normal,True,512,5000,True,GraphConv,0.5,,0,0.0001,5,,,0,,1,kaiming_uniform,0.3,3.0,512.0,False,356.667088948,204.0,1742514821.3840315,{'runtime': 356},102.0,"{'_type': 'graph-file', 'path': 'media/graph/graph_0_summary_40f4761619050e4ec5ce.graph.json', 'sha256': '40f4761619050e4ec5ce2976b03a49fa3ffb29f45dd20d6af9a97c830d883475', 'size': 3445}",0.7981651425361633,0.6814807653427124,0.20031973719596863,0.4497557580471039,0.13457435369491577,0.30779385566711426,0.19945214688777924,0.9401320219039916,0.7986760139465332,0.7954761981964111,0.3852556347846985,0.4364074468612671,0.32601818442344666,0.6480000019073486,0.27411168813705444,0.9554880857467652,306.0,0.5963718891143799,0.5262008905410767,0.1077694222331047,0.7418462038040161,-0.03162763640284538,0.3233082890510559,0.0646616518497467,0.9181073307991028
TrainGCN_aad50_00000,False,0.0001,add,True,GINConv,bce,42,graph_classification,gcn,0.0001,4,0.5,add,True,,4,100,sensitivity,UC3,0,[1],adam,last,,0,4096,normal,True,256,5000,True,GraphConv,0.5,,0,0.0001,5,,,128,,1,kaiming_uniform,0.3,3.0,256.0,False,299.815652153,216.0,1742515180.1975725,{'runtime': 299},108.0,"{'_type': 'graph-file', 'path': 'media/graph/graph_0_summary_477dae12d68dd128766c.graph.json', 'sha256': '477dae12d68dd128766c3e27ed700fdcb237a6faeb557f9d5143864aa2a3422d', 'size': 3436}",0.6852441430091858,0.5372266173362732,0.2278645783662796,1.909556984901428,0.04356985539197922,0.2916666567325592,0.18696580827236176,0.8499293923377991,0.8528037667274475,0.8881814479827881,0.5888324975967407,0.324891597032547,0.5131334066390991,0.7085514664649963,0.503722071647644,0.945173978805542,324.0,0.7169995307922363,0.7024447917938232,0.4397299885749817,0.7472373843193054,0.25054582953453064,0.4470588266849518,0.4326375722885132,0.8152031302452087
TrainGCN_81bca_00000,False,0.0005,add,True,GINConv,bce,42,graph_classification,gcn,0.0001,4,0.5,add,True,,4,100,sensitivity,UC3,0,[1],adam,all,,1,4096,normal,True,256,5000,True,GraphConv,0.5,,0,0.001,5,,,128,,1,kaiming_uniform,0.3,3.0,256.0,False,263.456354419,206.0,1742515504.4722712,{'runtime': 263},103.0,"{'_type': 'graph-file', 'path': 'media/graph/graph_0_summary_0e64180e5ff93db252aa.graph.json', 'sha256': '0e64180e5ff93db252aaf351edacd4cdb7cdc07d58f6bc29225df35dd04d7392', 'size': 3439}",0.6596516966819763,0.5606403946876526,0.3100958466529846,1.12803316116333,0.10322599858045578,0.272469699382782,0.3933817744255066,0.715135395526886,0.8786541819572449,0.9208762645721436,0.6978021860122681,0.2845204472541809,0.6261273622512817,0.7627627849578857,0.6430379748344421,0.9442877173423768,309.0,0.6925042867660522,0.5899180769920349,0.19777777791023257,3.0649468898773193,0.08224122226238251,0.4063926935195923,0.1306901574134827,0.9220156073570251
TrainGCN_436c3_00000,False,0.0005,add,True,GINConv,bce,42,graph_classification,gcn,0.0001,4,0.5,add,True,,4,100,sensitivity,UC3,0,[1],adam,all,,2,4096,normal,True,256,5000,True,GraphConv,0.5,,0,0.001,5,,,128,,1,kaiming_uniform,0.3,2.0,256.0,False,229.528551199,204.0,1742515795.4496613,{'runtime': 229},102.0,"{'_type': 'graph-file', 'path': 'media/graph/graph_0_summary_f769c1882d66e37b5199.graph.json', 'sha256': 'f769c1882d66e37b51992f88a7f3c94bbf69915fe515b32e3a6946c38d416f0c', 'size': 2631}",0.6485819816589355,0.46285203099250793,0.2389853149652481,7.896854877471924,0.06775801628828049,0.4058956801891327,0.1693472117185593,0.8802011609077454,0.8708133697509766,0.905097246170044,0.5883408188819885,0.29279500246047974,0.5443363785743713,0.798053503036499,0.46590909361839294,0.9708669781684875,306.0,0.59214186668396,0.4215882122516632,0.08430913090705872,14.263431549072266,-0.17795079946517944,0.0824427455663681,0.08626198023557663,0.7328888773918152
TrainGCN_e6297_00000,False,0.0005,add,True,GINConv,bce,42,graph_classification,gcn,0.0001,4,0.5,add,True,,4,100,sensitivity,UC3,0,[1],adam,all,,3,4096,normal,True,256,5000,True,GraphConv,0.5,,0,0.0001,5,,,128,,1,kaiming_uniform,0.3,3.0,256.0,False,200.139493721,206.0,1742516036.2673967,{'runtime': 200},103.0,"{'_type': 'graph-file', 'path': 'media/graph/graph_0_summary_996912f01a6ba5269dbc.graph.json', 'sha256': '996912f01a6ba5269dbcace2607e67bca4a5fb56b0ee521f75d3cce49fbaddce', 'size': 3439}",0.7923609614372253,0.6625313758850098,0.3341428339481354,0.9927635192871094,0.21183352172374725,0.3682815134525299,0.30590543150901794,0.8909726738929749,0.8730529546737671,0.941105842590332,0.6707070469856262,0.27789565920829773,0.6229428648948669,0.8736842274665833,0.5442622900009155,0.9754852056503296,309.0,0.5901360511779785,0.5501590967178345,0.3949790894985199,1.3924560546875,0.0923597887158394,0.44528302550315857,0.3548872172832489,0.7324841022491455
TrainGCN_7f46d_00000,False,0.001,add,True,GINConv,bce,42,graph_classification,gcn,0.0001,3,0.5,add,True,,4,100,sensitivity,UC3,0,[1],adam,all,,0,128,normal,True,512,5000,True,GraphConv,0.5,,0,0.01,5,,,onehot,,1,kaiming_uniform,0.3,3.0,512.0,False,831.18760015,3299.0,1742516923.9754748,{'runtime': 831},101.0,"{'_type': 'graph-file', 'path': 'media/graph/graph_0_summary_515eee990792543bfdd5.graph.json', 'sha256': '515eee990792543bfdd5694e7534cff033da9b15fc8b3b1a259b0103a3d862a9', 'size': 2654}",0.7202759981155396,0.6179903149604797,0.2135408520698547,0.9311832785606384,0.1624265015125275,0.4084116518497467,0.19131113588809967,0.873074471950531,0.859375,0.9034690856933594,0.6666666865348816,0.31629225611686707,0.5783495903015137,0.6428571343421936,0.692307710647583,0.901960790157318,9595.0,0.6400389671325684,0.4534395635128021,0.2128007858991623,0.7900153398513794,0.152261421084404,0.24217115342617035,0.23242239654064176,0.746138334274292
TrainGCN_8d577_00000,False,0.001,add,True,GINConv,bce,42,graph_classification,gcn,0.0001,5,0.5,add,True,,4,100,sensitivity,UC3,0,[1],adam,all,,1,128,normal,True,512,5000,True,GraphConv,0.5,,0,0.01,5,,,onehot,,1,kaiming_uniform,0.3,3.0,512.0,False,1066.842674286,2788.0,1742518042.4414957,{'runtime': 1067},102.0,"{'_type': 'graph-file', 'path': 'media/graph/graph_0_summary_92d6cc30347127c8d174.graph.json', 'sha256': '92d6cc30347127c8d1741cfbbdda9081b293b45fc7a9db9577b442b7e012554a', 'size': 4242}",0.8194847702980042,0.6298136115074158,0.23237264156341553,0.6049941778182983,0.324396550655365,0.4204574525356293,0.1998930871486664,0.9538413882255554,0.9523809552192688,1.0,0.6666666865348816,0.12349839508533478,0.6892024278640747,0.5,1.0,0.949999988079071,8058.0,0.7001703381538391,0.6176422238349915,0.11624129861593246,1.1816028356552124,0.12443746626377106,0.26885297894477844,0.1042097806930542,0.953023076057434
TrainGCN_3c23a_00000,False,0.0005,add,True,GINConv,bce,42,graph_classification,gcn,0.0001,4,0.5,add,True,,4,100,sensitivity,UC3,0,[1],adam,all,,2,512,normal,True,256,5000,True,GraphConv,0.5,,0,0.01,5,,,onehot,,1,kaiming_uniform,0.3,1.0,256.0,False,951.033244401,1768.0,1742519082.1383784,{'runtime': 951},204.0,"{'_type': 'graph-file', 'path': 'media/graph/graph_0_summary_13ba0d080e0ca42e8ddf.graph.json', 'sha256': '13ba0d080e0ca42e8ddfd43fa5c4fa9ac376e799df17be76bea9e511f7c1c925', 'size': 1825}",0.639950692653656,0.500400960445404,0.33065253496170044,5.731083393096924,0.12216923385858536,0.45039835572242737,0.2861454486846924,0.8169360160827637,0.90436589717865,0.9558547735214232,0.7676767706871033,0.2224501222372055,0.7140069603919983,0.8539325594902039,0.6972476840019226,0.9650537371635436,4692.0,0.5625869035720825,0.47288838028907776,0.2967938482761383,20.841026306152344,0.07651720196008682,0.29982855916023254,0.43349072337150574,0.6296387910842896
TrainGCN_95774_00000,False,0.0005,add,True,GINConv,bce,42,graph_classification,gcn,0.0001,4,0.5,add,True,,4,100,sensitivity,UC3,0,[1],adam,all,,3,512,normal,True,256,5000,True,GraphConv,0.5,,0,0.01,5,,,onehot,,1,kaiming_uniform,0.3,1.0,256.0,False,333.72427165,850.0,1742519470.438306,{'runtime': 333},102.0,"{'_type': 'graph-file', 'path': 'media/graph/graph_0_summary_19e2c710bb68335810f6.graph.json', 'sha256': '19e2c710bb68335810f6967990db50194de5493d999d13ea2f61dbe4770e37bf', 'size': 1825}",0.6231042742729187,0.6930495500564575,0.29536235332489014,1.7941737174987793,0.2094237208366394,0.3939213454723358,0.528545618057251,0.6928414106369019,0.75,0.9375,0.75,0.30099332332611084,0.5,0.75,0.75,0.75,2244.0,0.5986394286155701,0.5946927070617676,0.3951438069343567,1.2390683889389038,0.12195655703544615,0.47538748383522034,0.35653817653656006,0.755001962184906
